candidate,dataset,subject,edge_index,dense_samples,dense_length_mm,chord_length_mm,relative_length_error,mean_approximation_error_mm,max_approximation_error_mm,median_radius_mm,max_error_over_median_radius,containment_fraction
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,288,2,0.8941214010689396,0.8941214010689396,0.0,0.0,0.0,0.5658312677066086,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,289,5,2.001510663514322,1.9866397243358012,0.00742985758187756,0.054001524556227275,0.10911152554491696,0.800000011920929,0.1363894048987857,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,290,4,1.6416110075049533,1.619844108019051,0.013259474617549725,0.05388791374441685,0.11132749996133379,0.800000011920929,0.13915937287803098,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,291,7,3.484309007155747,3.4573530944899233,0.007736372580751116,0.06833374184266625,0.13023048782927238,0.800000011920929,0.16278810736085864,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,292,7,5.430549516402764,5.362011611071588,0.012620804786727427,0.20059792168958884,0.3771415952433452,0.9374999403953552,0.40228439383612113,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,293,6,3.0168818926499883,2.837809620165179,0.05935673946039526,0.22707536001889075,0.44404467544674286,0.9374999403953552,0.4736476839235678,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,294,3,1.2746341021321133,1.2709176559455024,0.00291569649705294,0.01619810792852053,0.04859432378556159,0.6629125652155398,0.07330427319591024,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,295,7,3.4880781858782393,3.450681496170764,0.010721287687552074,0.056696640183563685,0.1615628893821224,0.800000011920929,0.20195360871830972,0.9655172413793104
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,296,7,3.3879975020945796,3.3389640910877048,0.014472682160054921,0.14009134800150047,0.24363256162966548,0.800000011920929,0.3045406974990718,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,297,2,0.857993563581363,0.857993563581363,0.0,0.0,0.0,0.6343749910593033,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,298,6,4.095230239966256,4.075790697205288,0.004746874198000675,0.09081225844091063,0.18309164282879584,0.9374999403953552,0.19529776476741303,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,299,3,1.742812785770882,1.7380510170878964,0.0027322318965426187,0.021453839967253006,0.06436151990175902,0.6629125652155398,0.09708900280210027,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,300,6,4.206078619527539,4.198636458040041,0.0017693824012101264,0.04769150465822173,0.0957674980989702,0.9272144054283292,0.10328517065557252,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,301,2,0.6629125652155398,0.6629125652155398,0.0,0.0,0.0,0.6343749910593033,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,302,2,1.0389673181549715,1.0389673181549715,0.0,0.0,0.0,0.4687499701976776,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,303,3,1.2325858479670042,1.2324391089683826,0.00011904971881969683,0.0031695276313690925,0.009508582894107278,1.0389673181549715,0.009151955723682336,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,304,3,1.341271880799464,1.3395988893282131,0.0012473171884089512,0.0111594115224229,0.0334782345672687,0.800000011920929,0.041847792585505174,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,305,2,0.88492082024312,0.88492082024312,0.0,0.0,0.0,0.4687499701976776,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,306,2,0.9272144054283292,0.9272144054283292,0.0,0.0,0.0,0.4687499701976776,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,307,4,2.098985497228613,2.077934636309943,0.010029064491614803,0.060564854629610025,0.12112970925922005,0.5658312677066086,0.21407390537142865,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,308,3,1.7320168298265484,1.731892937053152,7.153092929750802e-05,0.0034526696104976028,0.010358008831492809,0.6629125652155398,0.015625,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,309,3,1.6673104771769776,1.6672512140809104,3.5544127430619697e-05,0.0023429281543574216,0.007028784463072264,1.0481567978130077,0.006705852099359476,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,310,3,1.1265810777947078,1.1232799836633398,0.002930187801334239,0.014345072971951691,0.04303521891585507,0.6629125652155398,0.06491839372793089,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,311,5,1.919028498628173,1.8836444382755002,0.018438527816531745,0.0819743039301336,0.16014566181632947,0.800000011920929,0.20018207428746648,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,312,4,1.7285439867853265,1.7045625316542155,0.013873789336255628,0.0581888568050484,0.11895849907292169,0.7314562885682343,0.1626324100730246,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,313,4,1.9191598114673472,1.8830393450093932,0.01882097897326073,0.0752043556396312,0.1513257218524822,0.6343749910593033,0.23854301317867654,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,314,9,5.3966713843414045,5.3056779966155485,0.01686102066356604,0.21551463527032105,0.3741232453374553,0.800000011920929,0.4676540497032307,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,315,7,5.4249243883244365,5.3663388097185445,0.01079933551368574,0.18949210181452716,0.3480991070164733,0.9374999403953552,0.3713057377578879,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,316,8,3.46812833509923,3.409739982328516,0.0168356955478821,0.15265495759510744,0.28769708891154067,1.2755056630658723,0.2255553207188566,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,317,4,1.636218077958561,1.6178809690815945,0.011207007870151883,0.04975086612486627,0.0995358258962165,0.9476758370919611,0.10503151183178018,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,318,2,0.5837178375248872,0.5837178375248872,0.0,0.0,0.0,0.4687499701976776,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,319,2,0.4758276037495621,0.4758276037495621,0.0,0.0,0.0,0.4687499701976776,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,320,3,0.9819571323012771,0.979997589998978,0.0019955477055365978,0.010332624032342056,0.03099787209702617,0.4687499701976776,0.06612879801134491,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,321,2,0.7169359877409315,0.7169359877409315,0.0,0.0,0.0,0.4687499701976776,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,322,3,1.1469039114570452,1.1401649611994016,0.005875775808526386,0.020624343797038827,0.06187303139111648,0.6629125652155398,0.09333513141510456,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,323,4,1.3902314938070632,1.3434718538569885,0.033634427185954704,0.07153733863792519,0.1568718029835735,0.6629125652155398,0.2366402618006918,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,324,4,1.412826418559049,1.4062499105930328,0.004654859138834251,0.02780914129834855,0.055847164418082684,0.5658312677066086,0.09869932540921407,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,325,2,0.9272144054283292,0.9272144054283292,0.0,0.0,0.0,0.4687499701976776,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,326,2,1.0389673181549715,1.0389673181549715,0.0,0.0,0.0,0.4687499701976776,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,327,10,4.266129519053832,4.244980286105113,0.004957475588647831,0.06943260933782527,0.11257938382260506,0.7314562885682343,0.15391129392430267,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,328,5,1.8781249120213215,1.8039581520008556,0.03948979087905516,0.11556916199571257,0.23731356806746678,0.6629125652155398,0.35798622702272437,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,329,2,0.5877712357890982,0.5877712357890982,0.0,0.0,0.0,0.6343749910593033,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,330,4,1.6956791888113374,1.6709740037363026,0.014569492412272301,0.05871409647764127,0.11932819823640377,0.6343749910593033,0.18810356637348682,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,331,5,2.41850778039215,2.392033696153282,0.01094645402983782,0.07578242185491706,0.15253916541419535,0.800000011920929,0.19067395392648087,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,332,9,4.005157721716756,3.951323152374783,0.013441310700467952,0.1586162844232182,0.26405125190829937,0.800000011920929,0.33006405996703647,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,333,6,2.8167558361165934,2.7669318556273703,0.017688427179373294,0.12323091640754635,0.23479462257393868,0.6629125652155398,0.3541864114426575,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,334,2,0.6160458121256147,0.6160458121256146,1.8021760764746124e-16,0.0,0.0,1.1402979533906952,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,335,10,5.092647354178573,5.032619721894095,0.01178711740863514,0.18994370820664086,0.3383735060322154,0.9272144054283292,0.36493555757031493,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,336,8,4.121007192468785,4.0668691198741245,0.013137097332321882,0.1556841823905188,0.29151929808724714,0.800000011920929,0.36439911717908896,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,337,3,1.8546602172125402,1.8544288108566584,0.00012477021598570465,0.004882812189559142,0.014648436568677425,0.4687499701976776,0.03125,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,338,2,0.9272144054283292,0.9272144054283292,0.0,0.0,0.0,0.7031249552965164,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,339,2,1.0389673181549715,1.0389673181549715,0.0,0.0,0.0,0.4687499701976776,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,340,2,0.4687499701976776,0.4687499701976776,0.0,0.0,0.0,0.5658312677066086,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,341,3,1.1575745331827356,1.1561946482950731,0.001192048415118914,0.009413327045542668,0.028239981136628005,0.6629125652155398,0.04259985798797771,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,342,6,2.9900211209154044,2.9063858024236704,0.027971480838947647,0.16236227357723024,0.3033680584035325,0.6629125652155398,0.45762906651934593,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,343,3,0.9379575923339609,0.9374999403953552,0.0004879239129211601,0.004882812189559142,0.014648436568677425,0.4687499701976776,0.03125,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,344,3,1.5486350469713388,1.5484870989311068,9.553447761713441e-05,0.0035675282428447447,0.010702584728534234,0.9272144054283292,0.011542729131338449,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,345,2,0.9272144054283292,0.9272144054283292,0.0,0.0,0.0,0.5658312677066086,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,346,2,1.0389673181549715,1.0389673181549715,0.0,0.0,0.0,0.4687499701976776,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,347,2,0.9272144054283292,0.9272144054283292,0.0,0.0,0.0,0.6343749910593033,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,348,4,1.433500128008523,1.4296874127514876,0.002659724392443609,0.0213242830502215,0.04303278741666315,0.800000011920929,0.05379098346928082,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,349,8,3.362797449008205,3.307100369014939,0.01656272220906213,0.1218738173942836,0.22460847576696258,0.7314562885682343,0.30707026418026323,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,350,5,2.417033731976317,2.35437570384174,0.02592352241743175,0.11978674711059722,0.24475392425315518,0.800000011920929,0.3059424007575469,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,351,3,1.0202740443823917,1.008221318957637,0.011813223605086031,0.026057934660021126,0.07817380398006338,0.6629125652155398,0.11792475822908245,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,352,4,1.9326999700358605,1.9152758842922266,0.009015411607478091,0.051143940097907445,0.10629635985219454,0.6629125652155398,0.16034748084407374,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,353,6,2.7654623421492786,2.672439677323691,0.03363729218358891,0.16214331555376926,0.3041797585617463,0.800000011920929,0.3802246925363934,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,354,4,1.4676664763607876,1.4299320828281654,0.025710469061191652,0.06748883490471141,0.14133626442549546,0.800000011920929,0.17667032789927628,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,355,4,1.9544074296374243,1.9335687580888539,0.010662398859400759,0.05688219123497458,0.12116379326660931,0.5658312677066086,0.2141341424232399,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,356,2,0.9272144054283292,0.9272144054283292,0.0,0.0,0.0,0.4687499701976776,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,357,2,0.9272144054283292,0.9272144054283292,0.0,0.0,0.0,0.6343749910593033,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,358,7,2.8973367417082243,2.8618102885078134,0.012261761875654496,0.10293446294279981,0.1995276980918194,0.800000011920929,0.2494096188982813,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,359,4,1.3152046284125722,1.2799275408468118,0.026822508683184317,0.06144902698184317,0.13054920540663392,0.4687499701976776,0.27850498924102274,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,360,6,2.553046785152861,2.5204939828616735,0.012750570213008672,0.09340960810068875,0.18188799817776755,0.8636072086746291,0.21061426578051562,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,361,9,5.566268796756503,5.5394039841859675,0.0048263591916707736,0.10421452725338153,0.21765378538804492,1.2324391089683826,0.1766040884325983,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,362,3,0.9982154795380961,0.9927391899198047,0.005486079639664,0.017393711183404572,0.05218113355021371,0.6629125652155398,0.07871495622239037,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,363,3,1.2860869786564346,1.2785802766403516,0.005836854070263001,0.02306562568156512,0.06919687704469536,0.6629125652155398,0.10438311275966937,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,364,5,2.5335457434103494,2.4963992951136094,0.014661842358029845,0.0933312109967851,0.18730476352003594,0.6629125652155398,0.28254821728886004,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,365,6,2.7392075844665347,2.6734952447325506,0.023989543584292332,0.13209518864354594,0.25780867902077315,0.800000011920929,0.32226084397390564,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,366,9,4.109221123962902,4.057082833913434,0.012688119835027633,0.14314482692718544,0.23659093333965225,0.800000011920929,0.29573866226771583,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,367,9,4.0623364166537215,3.972105267349012,0.02221163883296401,0.16678817086838682,0.33105679064388144,0.800000011920929,0.41382098213843865,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,368,5,2.228097576264573,2.209202508513626,0.008480359187241925,0.06282300581807909,0.1250153604314712,0.6629125652155398,0.1885849914322014,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,369,3,1.5499957647232763,1.5494917565196484,0.00032516747148520023,0.006585981460076131,0.019757944380228393,0.4687499701976776,0.042150284024330124,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,370,2,0.8941214010689396,0.8941214010689396,0.0,0.0,0.0,0.5658312677066086,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,371,3,1.3408821915168483,1.340825222642639,4.2486114417641085e-05,0.002060026678282174,0.006180080034846522,0.4687499701976776,0.013184171579232967,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,372,5,3.369774965591735,3.3547144930695207,0.004469281384067048,0.06454595862070459,0.12668296344365934,0.4687499701976776,0.2702570058622843,0.9583333333333334
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,373,5,2.51098204294619,2.467767967342939,0.01721002972707326,0.09533643673705185,0.19134424334088893,0.6629125652155398,0.28864175063369807,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,374,6,3.600810784873534,3.5790755188589123,0.006036214428685922,0.0924012629788822,0.1701849049974445,0.6629125652155398,0.25672300379780927,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,375,3,1.4480534819619084,1.432434912558398,0.010785906458613333,0.03530512155180834,0.10591536465542502,0.4687499701976776,0.22595279229726503,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,376,4,1.962673472464647,1.9507720419289123,0.00606388719402695,0.04277965988776131,0.09705053520716472,0.4687499701976776,0.20704115493860686,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,377,2,0.5654950097829318,0.5654950097829318,0.0,0.0,0.0,0.4687499701976776,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,378,4,1.4503071991727254,1.44203871399318,0.0057011957082346585,0.031572541392390324,0.06509145322881252,0.7314562885682343,0.08898884902093562,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,379,2,1.0389673181549715,1.0389673181549715,0.0,0.0,0.0,0.6343749910593033,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,380,2,0.8321820692677961,0.8321820692677961,0.0,0.0,0.0,0.4687499701976776,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,381,3,1.35706710996635,1.3398243989410867,0.012705864653731726,0.03578743592064537,0.10736230776193612,0.4687499701976776,0.22903960445407626,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,382,8,3.3465151383254796,3.2592240053442754,0.02608418888697536,0.15876539133273557,0.31047813064993857,0.800000011920929,0.38809765752931746,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,383,4,1.7123543789913924,1.6844184054672173,0.016314364518768533,0.062454005582973614,0.12495674474782156,0.7950634853219345,0.1571657446917267,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,384,2,0.9272144054283292,0.9272144054283292,0.0,0.0,0.0,0.7031249552965164,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,385,2,1.0389673181549715,1.0389673181549715,0.0,0.0,0.0,0.4687499701976776,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,386,2,0.6629125652155398,0.6629125652155398,0.0,0.0,0.0,0.5658312677066086,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,387,4,2.4973075934878355,2.489870125284053,0.0029781946858195687,0.039328099160536145,0.07865619832107731,0.8002062528054474,0.09829490590121749,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,388,5,2.864750889398639,2.837809620165179,0.009404402083671484,0.08741773511101976,0.18102056537979844,1.0481567978130077,0.1727037078398004,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,389,2,0.6781604813096892,0.6781604813096893,-1.6371095857444418e-16,0.0,0.0,0.5658312677066086,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,390,5,2.2606225585740933,2.225727781907828,0.01543591455987048,0.08653941002093454,0.17501144693943602,0.6629125652155398,0.2640038160726863,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,391,4,2.1851682388181644,2.1811156369842437,0.0018545948828692796,0.02715946699267128,0.05435140710518054,0.5658312677066086,0.09605585659038288,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,392,5,2.0630657178770293,2.0080147861382485,0.026684041745131743,0.10517997415811413,0.21799030621602036,0.6629125652155398,0.32883719159123626,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,393,6,2.445718900323406,2.3980684032641877,0.019483227223258244,0.11271187009634927,0.20986849262398025,0.6629125652155398,0.3165854799505022,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,394,5,2.07606476122674,2.0312007086108155,0.021610141193001368,0.09550549151188523,0.19200003218371325,0.6629125652155398,0.2896310045372066,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,395,4,1.6032821452698462,1.540820792302981,0.03895842859046646,0.08904074260967718,0.18544894390594482,0.6629125652155398,0.2797487234921363,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,396,7,3.3355558996592856,3.2442157883023603,0.02738377473039959,0.17712906573143825,0.31112391373146037,0.6629125652155398,0.46932873210858717,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,397,6,2.5593416593878873,2.547312347748366,0.00470015857218469,0.04833246567980026,0.08493482262603846,0.800000011920929,0.10616852670051374,0.9545454545454546
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,398,3,1.6659676633490212,1.6633780147788626,0.0015544410777774559,0.015437198644216617,0.04631159593264985,0.6629125652155398,0.06986079064226527,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,399,2,0.6092200157302589,0.6092200157302587,1.8223679392646943e-16,0.0,0.0,0.4687499701976776,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,400,2,0.5242895645468972,0.5242895645468972,0.0,0.0,0.0,0.4687499701976776,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,401,2,0.7528704968930185,0.7528704968930185,0.0,0.0,0.0,0.4687499701976776,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,402,2,0.9272144054283292,0.9272144054283292,0.0,0.0,0.0,0.8505945395830301,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,403,3,1.3188529488352225,1.3185722171633623,0.0002128604800923433,0.0045349462354554995,0.013604838706366498,0.6629125652155398,0.020522825211410817,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,404,4,1.5572723256022176,1.55415910646049,0.0019991488261525817,0.01943970906679192,0.04406334055139558,0.4687499701976776,0.094001799152784,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,405,9,3.8184505762261907,3.781797520867422,0.009598934077338,0.12655141914088233,0.21873990640648763,0.6629125652155398,0.32996795940255924,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,406,10,4.741941220252328,4.685136932655811,0.011979120988238279,0.13308128904658145,0.22037756927448177,0.6629125652155398,0.33243836493403633,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,407,3,1.2325858479670042,1.2324391089683826,0.00011904971881969683,0.0031695276313690925,0.009508582894107278,1.3185722171633623,0.007211271988244257,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,408,6,2.9464388779179216,2.847929457364506,0.03343338336039963,0.17748965201061231,0.3406886316968673,1.2755056630658723,0.2671008381710907,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,409,2,0.7391572926765821,0.7391572926765821,0.0,0.0,0.0,0.9272144054283292,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,410,18,9.591598177000696,9.515548890232349,0.007928739858046034,0.22579361258736158,0.3687462726353063,1.600000023841858,0.2304664169628492,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,411,5,3.254373371831216,3.2384835254698494,0.004882613193342868,0.07001255640628315,0.1471578783611168,0.6629125652155398,0.22198685932777545,0.9565217391304348
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,412,7,4.760781083058162,4.7404743686581865,0.004265416545247025,0.06578830798821124,0.17150067202324437,0.6629125652155398,0.25870783120166463,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,413,2,0.5520462352016857,0.5520462352016857,0.0,0.0,0.0,1.600000023841858,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,414,15,7.09017058906402,6.785358802852673,0.04299075493070555,0.38642613500838013,0.5762997792291163,1.600000023841858,0.36018735665098783,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,415,2,0.709669836396987,0.709669836396987,0.0,0.0,0.0,0.7538586441763245,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,416,4,1.776803677126582,1.738083921904221,0.02179180273027012,0.07519289897089351,0.15051270048234794,0.800000011920929,0.18814087279941746,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,417,7,3.4542769949042524,3.3523931592057474,0.02949498139518168,0.19560513037203062,0.3469751798832132,0.800000011920929,0.43371896839110025,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,418,16,7.291234942838166,7.194894971477527,0.013213121249819102,0.1647940537235051,0.33047273389149123,0.800000011920929,0.4130909112088298,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,419,6,2.639917293241999,2.6310129358054053,0.0033729683347991334,0.029126627661977694,0.06842674346412396,0.5658312677066086,0.12093135775523133,1.0
